创建时间,出口voc,出口voc前一小时平均值,进口voc,进口voc前一小时平均值,进口0出口1,数据类型,整体处理效率,企业名称,设备名称,氧气,风管内温度值,风管内湿度值,风管内风速值,出口风压值,进口风压值,风管压差,进口产生量kg,出口排放量kg,风量,处理效率,风速段,浓度时间段,时间段序号,拼接时间段,穿透率
2025-07-31 16:29:34,0.0,2.9295109067479763,89.79731130642806,80.78005027077755,0,进口浓度,5.0,连微,抽气式东星行测试,,33.359826220185084,56.083048034382,11.048113880450256,100.2,100.6,-0.4,0.0,0.0,12527.901756147909,100.0,1,1,417,417_418,0.0
2025-07-31 16:32:11,0.0,3.678053016094864,94.60533194797392,72.03069978193693,0,进口浓度,5.0,连微,抽气式东星行测试,,35.84449333921941,56.08874704065194,12.42660124687108,100.2,100.6,-0.4,0.0,0.0,12298.02433691874,100.0,1,1,419,419_420,0.0
2025-07-31 16:33:31,0.0,1.533460946815663,74.38845638402225,80.37167264580052,0,进口浓度,5.0,连微,抽气式东星行测试,,33.03173715995291,60.649465091276525,12.799003006830308,100.2,100.6,-0.4,0.0,0.0,12051.878118534083,100.0,1,1,419,419_420,0.0
2025-07-31 16:41:57,0.0,4.0155319335003625,74.54158225097484,77.95707153297259,0,进口浓度,5.0,连微,抽气式东星行测试,,32.50228537036815,58.4094738248026,11.89196451133353,100.2,100.6,-0.4,0.0,0.0,12846.277852623158,100.0,1,1,421,421_422,0.0
2025-07-31 16:44:37,0.0,4.095145094980911,87.29991029418575,72.86523274011886,0,进口浓度,5.0,连微,抽气式东星行测试,,34.161759018460174,56.00912999132381,11.490322970413205,100.2,100.6,-0.4,0.0,0.0,12952.612626729551,100.0,1,1,421,421_422,0.0
2025-07-31 17:40:42,0.0,5.451376659721284,95.78396931343892,83.25804209413172,0,进口浓度,5.1,连微,抽气式东星行测试,,33.405671681238374,58.79324164447579,12.170318332920733,100.2,100.6,-0.4,0.0,0.0,12510.328421602482,100.0,1,1,421,421_422,0.0
2025-07-31 17:48:29,0.0,3.9042980977302872,101.63448257942042,81.91578979963865,0,进口浓度,5.1,连微,抽气式东星行测试,,35.932087788630675,57.04977882849979,11.91959868310381,100.2,100.6,-0.4,0.0,0.0,12599.51366728885,100.0,1,1,423,423_424,0.0
2025-07-31 17:54:06,0.0,4.906624473452087,103.04940246955483,87.08115936471683,0,进口浓度,5.1,连微,抽气式东星行测试,,34.15252581480589,59.72383140966536,12.298194552231823,100.2,100.6,-0.4,0.0,0.0,12077.523116310307,100.0,1,1,425,425_426,0.0
2025-07-31 17:59:41,0.0,5.42176123175215,77.72334934985611,86.17263773129933,0,进口浓度,5.1,连微,抽气式东星行测试,,34.688983652693494,57.11796839410241,12.62556249464119,100.2,100.6,-0.4,0.0,0.0,12827.466835091343,100.0,1,1,425,425_426,0.0
2025-07-31 19:33:01,0.0,-1.296048470674365,72.92754284189643,69.32369602677326,0,进口浓度,5.2,连微,抽气式东星行测试,,34.55374441731233,55.66567916586621,11.554695108072494,100.2,100.6,-0.4,0.0,0.0,12500.32563875624,100.0,1,1,427,427_428,0.0
2025-07-31 19:40:33,0.0,1.386347772446506,88.01264362554075,65.62562615867041,0,进口浓度,5.2,连微,抽气式东星行测试,,34.7227214145695,60.29861161651877,11.00390992966131,100.2,100.6,-0.4,0.0,0.0,12427.114476568746,100.0,1,1,429,429_430,0.0
2025-07-31 19:45:10,0.0,0.7444375838335743,69.12028857402882,59.91570739375743,0,进口浓度,5.2,连微,抽气式东星行测试,,34.88488111569131,55.28178788473903,12.83678298324439,100.2,100.6,-0.4,0.0,0.0,12532.410282260638,100.0,1,1,431,431_432,0.0
2025-07-31 19:45:11,0.0,0.2428454673461434,65.77940555014696,62.828118800245136,0,进口浓度,5.2,连微,抽气式东星行测试,,35.52039383565842,59.84603746348792,12.980529289505544,100.2,100.6,-0.4,0.0,0.0,12225.62800331485,100.0,1,1,431,431_432,0.0
2025-07-31 19:52:49,0.0,1.961945112334332,84.75968563093552,64.67781109367318,0,进口浓度,5.2,连微,抽气式东星行测试,,32.94697466324411,55.4374650169499,12.199929410510755,100.2,100.6,-0.4,0.0,0.0,12438.529482216378,100.0,1,1,433,433_434,0.0
2025-07-31 19:55:36,0.0,0.461234691885135,59.99462199385853,60.72932437002842,0,进口浓度,5.2,连微,抽气式东星行测试,,35.898102315088714,60.50028626769827,11.754790266056052,100.2,100.6,-0.4,0.0,0.0,12890.083736536591,100.0,1,1,433,433_434,0.0
2025-07-31 21:50:44,0.0,1.0287933419414008,66.89471592174893,56.0863947952305,0,进口浓度,5.3,连微,抽气式东星行测试,,32.04915432915613,59.27979636494269,12.185772996983175,100.2,100.6,-0.4,0.0,0.0,12840.779462409128,100.0,1,1,435,435_436,0.0
2025-07-31 21:57:33,0.0,0.5556349560743148,54.99029523208046,61.0396237934304,0,进口浓度,5.3,连微,抽气式东星行测试,,33.164255779052674,60.821626350644905,12.035361179507372,100.2,100.6,-0.4,0.0,0.0,12657.676806139203,100.0,1,1,437,437_438,0.0
2025-07-31 22:00:09,0.0,-1.048844981691358,59.35767138931045,56.899884617168965,0,进口浓度,5.3,连微,抽气式东星行测试,,33.90290023966973,59.15104603686586,11.93480477630738,100.2,100.6,-0.4,0.0,0.0,12692.413839184832,100.0,1,1,439,439_440,0.0
2025-07-31 22:01:16,0.0,0.9419275523665264,75.79116429200303,58.36293374196438,0,进口浓度,5.3,连微,抽气式东星行测试,,33.198526365122056,56.97171429525077,11.209695793007343,100.2,100.6,-0.4,0.0,0.0,12876.105478325422,100.0,1,1,439,439_440,0.0
2025-07-31 22:07:00,0.0,0.8963063406030374,59.53311662710488,56.43034862731195,0,进口浓度,5.3,连微,抽气式东星行测试,,33.76163247807036,58.78800746436505,12.82541753002305,100.2,100.6,-0.4,0.0,0.0,12359.909236758238,100.0,1,1,441,441_442,0.0
2025-07-31 22:07:17,0.0,-0.5259686041006697,78.01900534598617,57.84733773649806,0,进口浓度,5.3,连微,抽气式东星行测试,,32.87578016177959,56.571993114896266,11.348569040593766,100.2,100.6,-0.4,0.0,0.0,12847.534183818883,100.0,1,1,441,441_442,0.0
2025-07-31 22:12:03,0.0,0.031073033149787,75.0112649636568,57.10870268308141,0,进口浓度,5.3,连微,抽气式东星行测试,,33.824814714197814,57.21784392637705,11.744700516177843,100.2,100.6,-0.4,0.0,0.0,12171.359806814506,100.0,1,1,443,443_444,0.0
2025-07-31 23:56:11,0.0,3.546366404943873,72.1017069757733,63.510216789452514,0,进口浓度,5.4,连微,抽气式东星行测试,,34.90919417385482,59.70799133795502,12.581994439117643,100.2,100.6,-0.4,0.0,0.0,12614.886448270629,100.0,1,1,445,445_446,0.0
2025-08-01 00:02:01,0.0,4.789576014844771,61.20695321927549,63.14111112659482,0,进口浓度,5.4,连微,抽气式东星行测试,,32.93753836738765,56.3115623581111,11.850045709143712,100.2,100.6,-0.4,0.0,0.0,12377.082963074525,100.0,1,1,447,447_448,0.0
2025-08-01 00:03:27,0.0,3.2590858673174736,58.31142467437744,61.98405023244335,0,进口浓度,5.4,连微,抽气式东星行测试,,33.80460481248948,57.59503397683588,11.735023883052236,100.2,100.6,-0.4,0.0,0.0,12497.543061651442,100.0,1,1,449,449_450,0.0
2025-08-01 00:05:03,0.0,1.3089103005977003,61.24662583639999,63.037195373425625,0,进口浓度,5.4,连微,抽气式东星行测试,,33.06249951259359,55.45533065613029,12.802951694762982,100.2,100.6,-0.4,0.0,0.0,12294.517821390951,100.0,1,1,449,449_450,0.0
2025-08-01 00:07:38,0.0,4.630034364709935,59.081142130226254,65.78216401914958,0,进口浓度,5.4,连微,抽气式东星行测试,,34.17250254489132,56.56681266465189,12.540152181677136,100.2,100.6,-0.4,0.0,0.0,12281.84527026347,100.0,1,1,451,451_452,0.0
2025-08-01 00:10:32,0.0,5.197406855218127,63.64707648558371,68.0784605013801,0,进口浓度,5.4,连微,抽气式东星行测试,,35.28744526445728,59.546836450188245,11.023781440734922,100.2,100.6,-0.4,0.0,0.0,12654.091034178786,100.0,1,1,451,451_452,0.0
2025-08-01 00:11:18,0.0,3.084990835739664,72.89207796918497,66.76428753725742,0,进口浓度,5.4,连微,抽气式东星行测试,,33.36263828849539,55.51525513737238,12.69160333555708,100.2,100.6,-0.4,0.0,0.0,12428.792974130296,100.0,1,1,453,453_454,0.0
2025-08-01 01:53:06,0.0,1.8012084182917991,91.1968322627118,86.7856821057685,0,进口浓度,5.5,连微,抽气式东星行测试,,35.6885767620544,55.9221474369128,12.90527509144332,100.2,100.6,-0.4,0.0,0.0,12330.250528217784,100.0,1,1,453,453_454,0.0
2025-08-01 01:57:13,0.0,4.464347255980558,76.69993283214228,83.81823722357153,0,进口浓度,5.5,连微,抽气式东星行测试,,32.74676842090484,55.416946213454544,12.925989112047764,100.2,100.6,-0.4,0.0,0.0,12283.81762061933,100.0,1,1,455,455_456,0.0
2025-08-01 01:59:33,0.0,2.15122485014677,84.08966769781537,84.2966341899972,0,进口浓度,5.5,连微,抽气式东星行测试,,33.91300456950494,55.41257794450192,12.910193531268648,100.2,100.6,-0.4,0.0,0.0,12865.699493933318,100.0,1,1,457,457_458,0.0
2025-08-01 02:01:53,0.0,2.5309570768946257,83.60815577228304,83.25411076116096,0,进口浓度,5.5,连微,抽气式东星行测试,,34.83868645622708,57.848680145686025,12.207418897376826,100.2,100.6,-0.4,0.0,0.0,12939.154254721952,100.0,1,1,457,457_458,0.0
2025-08-01 02:05:38,0.0,3.533475553053741,102.17685343326596,85.93526939504451,0,进口浓度,5.5,连微,抽气式东星行测试,,34.846591734658084,56.784692364532816,12.226055023423278,100.2,100.6,-0.4,0.0,0.0,12809.984764828116,100.0,1,1,459,459_460,0.0
2025-08-01 02:06:47,0.0,2.7047883272588376,80.34386154627033,87.9317502008511,0,进口浓度,5.5,连微,抽气式东星行测试,,34.93297581172218,57.74696891239278,12.821666190908552,100.2,100.6,-0.4,0.0,0.0,12183.444318909362,100.0,1,1,459,459_460,0.0
2025-08-01 02:09:31,0.0,4.500425027261974,106.56020983209224,86.15619788964659,0,进口浓度,5.5,连微,抽气式东星行测试,,32.86901947583963,57.96092546334616,12.984779443768574,100.2,100.6,-0.4,0.0,0.0,12552.823894629111,100.0,1,1,461,461_462,0.0
2025-08-01 03:45:17,0.0,-0.8508274343576558,53.494170346427154,54.79505996807457,0,进口浓度,5.6,连微,抽气式东星行测试,,33.176578614835485,58.2079229984334,11.781699004299243,100.2,100.6,-0.4,0.0,0.0,12077.58529984498,100.0,1,1,463,463_464,0.0
2025-08-01 03:51:57,0.0,-0.9044290139738408,50.95524023730662,61.51400570973985,0,进口浓度,5.6,连微,抽气式东星行测试,,35.06845695381576,60.5729233138129,11.749289406966511,100.2,100.6,-0.4,0.0,0.0,12238.540323078523,100.0,1,1,465,465_466,0.0
2025-08-01 03:58:15,0.0,2.3987107207546168,74.46415063146178,55.46873763208441,0,进口浓度,5.6,连微,抽气式东星行测试,,32.668189020276444,57.49408005978913,11.215367657179003,100.2,100.6,-0.4,0.0,0.0,12327.141466160712,100.0,1,1,467,467_468,0.0
2025-08-01 04:03:26,0.0,-0.1649018011153824,68.52416163182684,55.86110191128871,0,进口浓度,5.6,连微,抽气式东星行测试,,34.16681061372351,60.63353936796845,11.241607922798517,100.2,100.6,-0.4,0.0,0.0,12213.7799866936,100.0,1,1,467,467_468,0.0
2025-08-01 04:11:50,0.0,3.03903320507249,64.26307684101832,62.29455909474496,0,进口浓度,5.6,连微,抽气式东星行测试,,32.68583644187272,60.75420822626701,12.19973429030708,100.2,100.6,-0.4,0.0,0.0,12981.4158948576,100.0,1,1,469,469_470,0.0
2025-08-01 14:00:00,0.0,3.700183837585852,87.23404493184592,78.17520035458773,0,进口浓度,5.7,连微,抽气式东星行测试,,35.953523457446444,56.395635426992776,12.232697349174932,100.2,100.6,-0.4,0.0,0.0,12896.77942636651,100.0,1,1,469,469_470,0.0
2025-08-01 14:05:44,0.0,5.812457457243232,92.7258773366958,77.50924347645838,0,进口浓度,5.7,连微,抽气式东星行测试,,35.91027001782934,58.8882785504778,11.576910208918912,100.2,100.6,-0.4,0.0,0.0,12023.693332292214,100.0,1,1,471,471_472,0.0
2025-08-01 14:10:25,0.0,5.202734718771554,94.0206038746161,76.11537408609679,0,进口浓度,5.7,连微,抽气式东星行测试,,33.286547964320945,57.65416534080129,11.012085319528236,100.2,100.6,-0.4,0.0,0.0,12869.866739896255,100.0,1,1,473,473_474,0.0
2025-08-01 14:11:56,0.0,3.5403437171715595,74.75617855619467,78.64418447324182,0,进口浓度,5.7,连微,抽气式东星行测试,,32.56612804348095,56.225320076595,11.183518784846004,100.2,100.6,-0.4,0.0,0.0,12592.63065121209,100.0,1,1,473,473_474,0.0
2025-08-01 14:18:25,0.0,4.36345982074949,99.17337292978983,73.9781752616048,0,进口浓度,5.7,连微,抽气式东星行测试,,33.76550428338937,58.03175532561813,12.469856209061003,100.2,100.6,-0.4,0.0,0.0,12760.324464409638,100.0,1,1,475,475_476,0.0
2025-08-01 15:52:54,0.0,4.789358918544995,83.04436577476339,78.46156029032856,0,进口浓度,5.8,连微,抽气式东星行测试,,34.24856840390043,57.8850660058233,11.666468279609925,100.2,100.6,-0.4,0.0,0.0,12714.86337087496,100.0,1,1,475,475_476,0.0
2025-08-01 15:59:33,0.0,7.294488020775231,81.86881372162264,77.25292664538125,0,进口浓度,5.8,连微,抽气式东星行测试,,35.051803423055944,60.742581259694326,12.54254075755307,100.2,100.6,-0.4,0.0,0.0,12751.577405052223,100.0,1,1,477,477_478,0.0
2025-08-01 16:02:37,0.0,7.25184397445425,91.70067194575664,79.24344569490088,0,进口浓度,5.8,连微,抽气式东星行测试,,34.82623582114058,55.16953647274397,12.33135127492746,100.2,100.6,-0.4,0.0,0.0,12147.884281436582,100.0,1,1,479,479_480,0.0
2025-08-01 16:04:48,0.0,7.343030672769992,90.873304766084,77.10297671179721,0,进口浓度,5.8,连微,抽气式东星行测试,,32.98965920812336,58.470050779809576,12.325209332131086,100.2,100.6,-0.4,0.0,0.0,12161.427415999304,100.0,1,1,479,479_480,0.0
2025-08-01 18:26:55,0.0,4.424445511332518,101.0558451421814,81.13186870075465,0,进口浓度,5.9,连微,抽气式东星行测试,,33.23240137119354,60.92215295888776,12.632778756197144,100.2,100.6,-0.4,0.0,0.0,12001.578577584554,100.0,1,1,481,481_482,0.0
2025-08-01 18:32:55,0.0,1.7417857135048234,94.22142878920876,86.17489939284077,0,进口浓度,5.9,连微,抽气式东星行测试,,33.63516960861475,58.76102427749208,12.248842911559276,100.2,100.6,-0.4,0.0,0.0,12868.361991915355,100.0,1,1,483,483_484,0.0
2025-08-01 18:35:05,0.0,0.9486039151401132,75.76719027432279,84.67015346863604,0,进口浓度,5.9,连微,抽气式东星行测试,,32.02890663341648,58.49467269133957,12.97523766818433,100.2,100.6,-0.4,0.0,0.0,12096.841850959274,100.0,1,1,485,485_486,0.0
2025-08-01 18:37:17,0.0,0.7334258757557799,90.28936371854948,83.18201522246191,0,进口浓度,5.9,连微,抽气式东星行测试,,35.94758736974173,59.5681838214026,12.86425676175842,100.2,100.6,-0.4,0.0,0.0,12473.23178318822,100.0,1,1,485,485_486,0.0
2025-08-01 18:42:07,0.0,1.2598301567167756,103.1219802420622,83.1712582681213,0,进口浓度,5.9,连微,抽气式东星行测试,,35.47602112682549,56.67680518110373,12.398529242745632,100.2,100.6,-0.4,0.0,0.0,12815.05175865097,100.0,1,1,487,487_488,0.0
2025-08-01 18:45:20,0.0,3.177784829902853,83.86950117560326,83.74092755554648,0,进口浓度,5.9,连微,抽气式东星行测试,,33.90079771026713,57.47875955672093,11.37586987023248,100.2,100.6,-0.4,0.0,0.0,12986.18140547032,100.0,1,1,487,487_488,0.0
2025-08-01 18:47:44,0.0,2.3050388109274684,94.98055534978658,83.27808995812472,0,进口浓度,5.9,连微,抽气式东星行测试,,32.3254769250254,57.56749768282852,12.862966938934886,100.2,100.6,-0.4,0.0,0.0,12930.84450420828,100.0,1,1,489,489_490,0.0
2025-08-01 20:07:23,0.0,6.306746351814775,70.0514093796571,71.35011701006317,0,进口浓度,6.0,连微,抽气式东星行测试,,32.846563284708054,59.519515124449576,12.319490204750135,100.2,100.6,-0.4,0.0,0.0,12089.431815635187,100.0,1,1,491,491_492,0.0
2025-08-01 20:14:49,0.0,7.383297730640207,91.87848972056764,76.60447474144212,0,进口浓度,6.0,连微,抽气式东星行测试,,34.402717681666225,58.86391924365874,11.75402064487587,100.2,100.6,-0.4,0.0,0.0,12717.442734114586,100.0,1,1,493,493_494,0.0
2025-08-01 20:19:33,0.0,4.0127356172438535,71.44725912586232,76.34691306288002,0,进口浓度,6.0,连微,抽气式东星行测试,,35.74884260261525,59.46770651379262,11.232212447715389,100.2,100.6,-0.4,0.0,0.0,12367.73702597184,100.0,1,1,495,495_496,0.0
2025-08-01 20:20:08,0.0,7.472452385507349,90.21754635247238,74.71026929140427,0,进口浓度,6.0,连微,抽气式东星行测试,,32.006713965857,55.37130961969762,12.071206080762412,100.2,100.6,-0.4,0.0,0.0,12847.118596644294,100.0,1,1,495,495_496,0.0
2025-08-01 22:13:11,0.0,4.230431270256048,85.78109476046501,70.4842050860447,0,进口浓度,6.1,连微,抽气式东星行测试,,32.8628202526279,56.74897062945994,12.932991405974455,100.2,100.6,-0.4,0.0,0.0,12058.812588312796,100.0,1,1,497,497_498,0.0
2025-08-01 22:16:51,0.0,3.624293344858173,71.86696369601803,68.90765054636623,0,进口浓度,6.1,连微,抽气式东星行测试,,33.3932286428724,57.34817628820522,11.143646441814964,100.2,100.6,-0.4,0.0,0.0,12726.75460042834,100.0,1,1,499,499_500,0.0
2025-08-01 22:20:18,0.0,5.672845173471718,64.1265508082983,67.21417444067758,0,进口浓度,6.1,连微,抽气式东星行测试,,34.618535940757226,58.46294445414369,11.883767481087975,100.2,100.6,-0.4,0.0,0.0,12482.441718064856,100.0,1,1,501,501_502,0.0
2025-08-01 22:21:55,0.0,2.773608837376055,92.95391904118432,72.21701879599628,0,进口浓度,6.1,连微,抽气式东星行测试,,32.78262027309295,58.90742796700295,11.724451552718245,100.2,100.6,-0.4,0.0,0.0,12856.141295847909,100.0,1,1,501,501_502,0.0
2025-08-01 22:27:22,0.0,2.914547471528955,83.12020772945388,65.36145978165153,0,进口浓度,6.1,连微,抽气式东星行测试,,33.58657918836552,56.81613765752245,12.192310958423546,100.2,100.6,-0.4,0.0,0.0,12172.487003004528,100.0,1,1,503,503_504,0.0
2025-08-01 22:28:53,0.0,5.03794269567705,83.98340468505828,74.08507396430778,0,进口浓度,6.1,连微,抽气式东星行测试,,34.68294357235786,55.53766689200986,11.92734755374336,100.2,100.6,-0.4,0.0,0.0,12818.195154147676,100.0,1,1,503,503_504,0.0
2025-08-01 22:32:23,0.0,4.281945421790461,69.06082886957013,74.04692772011754,0,进口浓度,6.1,连微,抽气式东星行测试,,33.917993464282894,59.16235511356708,11.18910647622263,100.2,100.6,-0.4,0.0,0.0,12592.879006125751,100.0,1,1,505,505_506,0.0
2025-08-02 00:01:26,0.0,5.029198326520728,73.89152836013095,82.62929137348819,0,进口浓度,6.3,连微,抽气式东星行测试,,32.35128371603776,56.54056290618107,12.50613746099182,100.2,100.6,-0.4,0.0,0.0,12084.610327928724,100.0,1,1,507,507_508,0.0
2025-08-02 00:08:13,0.0,5.153562742284928,108.0470420350377,81.20878983203974,0,进口浓度,6.3,连微,抽气式东星行测试,,34.7517212360802,58.97570197968617,11.089471105293937,100.2,100.6,-0.4,0.0,0.0,12036.73394909556,100.0,1,1,509,509_510,0.0
2025-08-02 00:16:45,0.0,4.928268650486798,88.12035077980856,78.70963079188246,0,进口浓度,6.3,连微,抽气式东星行测试,,34.59907576154649,55.97991624772814,11.912135497976156,100.2,100.6,-0.4,0.0,0.0,12944.740483568456,100.0,1,1,511,511_512,0.0
2025-08-02 00:17:06,0.0,6.489671520889969,93.23629446298293,77.53532587100956,0,进口浓度,6.3,连微,抽气式东星行测试,,32.81505158753866,58.77740921375192,11.538799375226487,100.2,100.6,-0.4,0.0,0.0,12633.11984164121,100.0,1,1,511,511_512,0.0
2025-08-02 01:50:00,0.0,0.2431313231638563,81.06034246873277,65.88165487564613,0,进口浓度,6.4,连微,抽气式东星行测试,,34.28863229946489,56.69198034189085,11.542107933870955,100.2,100.6,-0.4,0.0,0.0,12099.066152398069,100.0,1,1,513,513_514,0.0
2025-08-02 01:54:27,0.0,0.9304487101458354,76.47687395708819,71.57706919714052,0,进口浓度,6.4,连微,抽气式东星行测试,,34.5567739598304,57.22090418819349,12.555056322352762,100.2,100.6,-0.4,0.0,0.0,12678.215225105754,100.0,1,1,515,515_516,0.0
2025-08-02 01:59:32,0.0,3.556216917491996,82.49551496488158,64.68029380095501,0,进口浓度,6.4,连微,抽气式东星行测试,,34.542540993032496,55.521653709446845,11.611323005058091,100.2,100.6,-0.4,0.0,0.0,12770.578401630646,100.0,1,1,517,517_518,0.0
2025-08-02 02:00:43,0.0,2.399675816317988,86.98354459019316,63.15958488422872,0,进口浓度,6.4,连微,抽气式东星行测试,,32.96014696195325,55.56180164956062,12.150633395573667,100.2,100.6,-0.4,0.0,0.0,12084.585120852362,100.0,1,1,517,517_518,0.0
2025-08-02 02:05:28,0.0,1.560884732717372,60.8838809807467,67.7359009890368,0,进口浓度,6.4,连微,抽气式东星行测试,,33.380242504007406,60.96533167685493,12.32234822140438,100.2,100.6,-0.4,0.0,0.0,12920.458956236864,100.0,1,1,519,519_520,0.0
2025-08-02 02:08:08,0.0,3.640734626332609,93.81270130644889,69.23343377841061,0,进口浓度,6.4,连微,抽气式东星行测试,,32.169423926096364,57.69191226205144,11.33706467858735,100.2,100.6,-0.4,0.0,0.0,12930.185361816964,100.0,1,1,519,519_520,0.0
2025-08-02 02:12:04,0.0,3.739882708622368,65.11932282167393,65.77223871965143,0,进口浓度,6.4,连微,抽气式东星行测试,,34.71625269203678,59.9903584363663,12.70155410120508,100.2,100.6,-0.4,0.0,0.0,12857.806161924194,100.0,1,1,521,521_522,0.0
2025-08-02 04:03:15,0.0,4.21362046567462,72.39967423416566,64.61726597742225,0,进口浓度,6.5,连微,抽气式东星行测试,,33.41557097754372,55.03092646672078,12.78039255324652,100.2,100.6,-0.4,0.0,0.0,12186.1577063953,100.0,1,1,521,521_522,0.0
2025-08-02 04:07:23,0.0,3.50578774765769,64.27111694671378,69.72532257788907,0,进口浓度,6.5,连微,抽气式东星行测试,,32.64733720242603,57.12242666246404,11.86792030939177,100.2,100.6,-0.4,0.0,0.0,12359.236746159018,100.0,1,1,523,523_524,0.0
2025-08-02 04:13:44,0.0,3.6686794128606417,63.93227513559452,67.98417691817204,0,进口浓度,6.5,连微,抽气式东星行测试,,33.06319848057009,57.52657193641668,12.100247345798724,100.2,100.6,-0.4,0.0,0.0,12799.820085478848,100.0,1,1,525,525_526,0.0
2025-08-02 04:14:20,0.0,3.051050266028148,80.91873914839435,68.97567506045984,0,进口浓度,6.5,连微,抽气式东星行测试,,35.52706612348187,58.01115149524784,12.847122501461106,100.2,100.6,-0.4,0.0,0.0,12843.062913608845,100.0,1,1,525,525_526,0.0
2025-08-02 04:18:52,0.0,2.36148237163371,66.60947680522322,66.44414631982453,0,进口浓度,6.5,连微,抽气式东星行测试,,32.99786714557227,59.60036562897354,12.728333611242933,100.2,100.6,-0.4,0.0,0.0,12994.257060445516,100.0,1,1,527,527_528,0.0
2025-08-02 04:21:14,0.0,5.0339371370700725,62.97171572667053,63.31587255609583,0,进口浓度,6.5,连微,抽气式东星行测试,,34.82584359594336,59.85971481068722,12.4022899080881,100.2,100.6,-0.4,0.0,0.0,12502.333943628522,100.0,1,1,527,527_528,0.0
2025-08-02 14:00:00,0.0,3.6721698098805886,82.90561755181987,82.09590008902178,0,进口浓度,6.6,连微,抽气式东星行测试,,33.672296799628995,56.91904530950365,11.095112788405292,100.2,100.6,-0.4,0.0,0.0,12040.889129046618,100.0,1,1,529,529_530,0.0
2025-08-02 14:06:35,0.0,5.665179277181728,84.75294622986846,83.87427558746028,0,进口浓度,6.6,连微,抽气式东星行测试,,33.48636914009607,58.90149005990983,11.420066603784669,100.2,100.6,-0.4,0.0,0.0,12384.049356633655,100.0,1,1,531,531_532,0.0
2025-08-02 14:11:11,0.0,6.25194860499292,100.70694112619108,79.33445096288492,0,进口浓度,6.6,连微,抽气式东星行测试,,34.186316091388775,57.05738781250163,12.450701318296767,100.2,100.6,-0.4,0.0,0.0,12989.644615061492,100.0,1,1,533,533_534,0.0
2025-08-02 14:14:04,0.0,5.433023911379717,82.9476742906077,79.02376601268324,0,进口浓度,6.6,连微,抽气式东星行测试,,32.76682691032328,58.30297409198894,11.505051015192072,100.2,100.6,-0.4,0.0,0.0,12877.075342531169,100.0,1,1,533,533_534,0.0
2025-08-02 14:22:39,0.0,5.727507567631196,97.38962352748536,85.52368829287256,0,进口浓度,6.6,连微,抽气式东星行测试,,34.96286078734796,57.38496296830591,12.369388558454364,100.2,100.6,-0.4,0.0,0.0,12870.25571997082,100.0,1,1,535,535_536,0.0
2025-08-02 14:23:45,0.0,3.212018927122275,105.38277074843042,86.09293286532483,0,进口浓度,6.6,连微,抽气式东星行测试,,33.53660167939957,59.67623304085047,11.80169791888026,100.2,100.6,-0.4,0.0,0.0,12271.494188956354,100.0,1,1,535,535_536,0.0
2025-08-02 16:10:38,0.0,2.2822565062624744,60.21168169748879,61.3882241434464,0,进口浓度,6.7,连微,抽气式东星行测试,,34.558461372498854,60.65227600411784,11.555513008344889,100.2,100.6,-0.4,0.0,0.0,12132.971393096706,100.0,1,1,535,535_536,0.0
2025-08-02 16:16:08,0.0,2.6518145598067986,81.88921304255929,58.57387310517232,0,进口浓度,6.7,连微,抽气式东星行测试,,33.421932614424215,59.38286006295208,11.559379610072602,100.2,100.6,-0.4,0.0,0.0,12255.98721185032,100.0,1,1,537,537_538,0.0
2025-08-02 16:20:35,0.0,2.652911905706839,66.22209389831113,64.51320808832342,0,进口浓度,6.7,连微,抽气式东星行测试,,32.82463603665969,57.65310933682199,11.64852606160631,100.2,100.6,-0.4,0.0,0.0,12203.918632728337,100.0,1,1,539,539_540,0.0
2025-08-02 16:20:36,0.0,3.58087868275114,78.05012943577893,62.42442527155303,0,进口浓度,6.7,连微,抽气式东星行测试,,33.784223623029085,59.378871428651486,11.867807125577926,100.2,100.6,-0.4,0.0,0.0,12148.33418952054,100.0,1,1,539,539_540,0.0
2025-08-02 16:26:04,0.0,2.728468372765496,71.29017669702681,62.49483414813544,0,进口浓度,6.7,连微,抽气式东星行测试,,34.89722769042189,55.82374777168474,12.500888404369244,100.2,100.6,-0.4,0.0,0.0,12011.788529182177,100.0,1,1,541,541_542,0.0
2025-08-02 16:27:17,0.0,1.6839555361402303,60.5048494712315,59.57014633985488,0,进口浓度,6.7,连微,抽气式东星行测试,,32.05420824180382,59.98310279747019,12.86935547059387,100.2,100.6,-0.4,0.0,0.0,12132.179046037369,100.0,1,1,541,541_542,0.0
2025-08-02 18:07:58,0.0,5.317627042475268,97.1572014230058,82.44782513296995,0,进口浓度,6.9,连微,抽气式东星行测试,,33.2295399705099,57.87345030104429,11.48761771702581,100.2,100.6,-0.4,0.0,0.0,12543.52643856437,100.0,1,1,541,541_542,0.0
2025-08-02 18:16:06,0.0,4.607470672623997,97.47718137176808,83.30932242707287,0,进口浓度,6.9,连微,抽气式东星行测试,,33.9672823002803,60.94460832074891,11.449044914569502,100.2,100.6,-0.4,0.0,0.0,12956.466488211225,100.0,1,1,543,543_544,0.0
2025-08-02 18:23:16,0.0,3.08744213442155,84.38944167543305,76.1068307835714,0,进口浓度,6.9,连微,抽气式东星行测试,,33.700978194183705,60.35870531204075,12.374321435415204,100.2,100.6,-0.4,0.0,0.0,12624.758272003848,100.0,1,1,545,545_546,0.0
