创建时间,出口voc,出口voc前一小时平均值,进口voc,进口voc前一小时平均值,进口0出口1,数据类型,整体处理效率,企业名称,设备名称,氧气,风管内温度值,风管内湿度值,风管内风速值,出口风压值,进口风压值,风管压差,进口产生量kg,出口排放量kg,风量,处理效率,风速段,穿透率,浓度时间段,时间段序号,拼接时间段
2025-08-01 00:07:38,0.0,4.630034364709935,59.081142130226254,65.78216401914958,0,进口浓度,5.4,连微,抽气式东星行测试,,34.17250254489132,56.56681266465189,1.0856942401346532,100.2,100.6,-0.4,0.0,0.0,12281.84527026347,81.64560045516893,2,0.18354399544831068,1.0,243.0,243_244
2025-08-01 00:10:32,0.0,5.197406855218127,63.64707648558371,68.0784605013801,0,进口浓度,5.4,连微,抽气式东星行测试,,35.28744526445728,59.546836450188245,1.1290947644664986,100.2,100.6,-0.4,0.0,0.0,12654.091034178786,81.64560045516893,2,0.18354399544831068,1.0,243.0,243_244
2025-08-01 00:10:32,11.26301379949975,6.320225325431034,0.0,62.39884497940865,1,出口浓度,5.4,连微,抽气式东星行测试,,32.91031397065301,59.34001534055786,0.8739231774230607,100.2,100.6,-0.4,0.0,0.0,12233.723189799675,81.64560045516893,2,0.18354399544831068,2.0,244.0,243_244
2025-08-01 00:11:18,0.0,3.084990835739664,72.89207796918497,66.76428753725742,0,进口浓度,5.4,连微,抽气式东星行测试,,33.36263828849539,55.51525513737238,1.313149978920904,100.2,100.6,-0.4,0.0,0.0,12428.792974130296,96.18676499716575,2,0.038132350028342435,1.0,245.0,245_246
2025-08-01 01:53:06,0.0,1.8012084182917991,91.1968322627118,86.7856821057685,0,进口浓度,5.5,连微,抽气式东星行测试,,35.6885767620544,55.9221474369128,0.9295459693180452,100.2,100.6,-0.4,0.0,0.0,12330.250528217784,96.18676499716575,2,0.038132350028342435,1.0,245.0,245_246
2025-08-01 01:54:44,6.163581292264732,4.78979690507586,0.0,76.331711008643,1,出口浓度,5.5,连微,抽气式东星行测试,,35.46777902218359,60.88103269255095,1.4154230440400857,100.2,100.6,-0.4,0.0,0.0,12390.636146543244,96.18676499716575,2,0.038132350028342435,2.0,246.0,245_246
2025-08-01 01:55:24,0.0935144684672152,1.823610325688486,0.0,75.71855485544802,1,出口浓度,5.5,连微,抽气式东星行测试,,33.806141306132176,60.36846276989485,0.9657661391348584,100.2,100.6,-0.4,0.0,0.0,12104.313177428288,96.18676499716575,2,0.038132350028342435,2.0,246.0,245_246
2025-08-01 01:57:13,0.0,4.464347255980558,76.69993283214228,83.81823722357153,0,进口浓度,5.5,连微,抽气式东星行测试,,32.74676842090484,55.416946213454544,1.088226670425815,100.2,100.6,-0.4,0.0,0.0,12283.81762061933,99.47826612452532,2,0.005217338754746829,1.0,247.0,247_248
2025-08-01 01:57:37,0.4001695320516146,5.129199548397769,0.0,67.72598558683104,1,出口浓度,5.5,连微,抽气式东星行测试,,32.229812722463976,58.11119008113654,0.8340397268158379,100.2,100.6,-0.4,0.0,0.0,12859.707347376738,99.47826612452532,2,0.005217338754746829,2.0,248.0,247_248
2025-08-01 01:59:33,0.0,2.15122485014677,84.08966769781537,84.2966341899972,0,进口浓度,5.5,连微,抽气式东星行测试,,33.91300456950494,55.41257794450192,1.4995416254155045,100.2,100.6,-0.4,0.0,0.0,12865.699493933318,93.24960693322343,2,0.06750393066776576,1.0,249.0,249_250
2025-08-01 02:01:53,0.0,2.5309570768946257,83.60815577228304,83.25411076116096,0,进口浓度,5.5,连微,抽气式东星行测试,,34.83868645622708,57.848680145686025,1.4194097470457328,100.2,100.6,-0.4,0.0,0.0,12939.154254721952,93.24960693322343,2,0.06750393066776576,1.0,249.0,249_250
2025-08-01 02:04:09,5.6601311243303725,4.186630316069966,0.0,77.56368953059535,1,出口浓度,5.5,连微,抽气式东星行测试,,33.10176391010591,55.04465985258304,0.9543532103311888,100.2,100.6,-0.4,0.0,0.0,12063.970042948296,93.24960693322343,2,0.06750393066776576,2.0,250.0,249_250
2025-08-01 02:05:04,9.869060729718798,4.3269192179407865,76.99133027093086,81.17115528775943,2,出口浓度,5.5,连微,抽气式东星行测试,,35.51695756587263,57.76122736019025,0.8648788201713408,100.2,100.6,-0.4,0.0,0.0,12737.290710889569,87.18159473931703,2,0.12818405260682966,,,
2025-08-01 02:05:38,80.39793623835241,3.533475553053741,102.17685343326596,85.93526939504451,2,进口浓度,5.5,连微,抽气式东星行测试,,34.846591734658084,56.784692364532816,0.9456111791569016,100.2,100.6,-0.4,0.0,0.0,12809.984764828116,21.314922571126004,2,0.78685077428874,,,
2025-08-01 02:06:47,59.83359339368725,2.7047883272588376,80.34386154627033,87.9317502008511,2,进口浓度,5.5,连微,抽气式东星行测试,,34.93297581172218,57.74696891239278,0.986274308899187,100.2,100.6,-0.4,0.0,0.0,12183.444318909362,25.528108504930568,2,0.7447189149506943,,,
2025-08-01 02:09:15,5.894326308405985,3.533088094667113,67.92694623119009,81.73731244690137,2,出口浓度,5.5,连微,抽气式东星行测试,,32.95878103034323,60.223237551358295,1.3171213517239713,100.2,100.6,-0.4,0.0,0.0,12628.083203269076,91.32255071743607,2,0.08677449282563922,,,
2025-08-01 02:09:31,19.09020208808632,4.500425027261974,106.56020983209224,86.15619788964659,2,进口浓度,5.5,连微,抽气式东星行测试,,32.86901947583963,57.96092546334616,1.4622533042048191,100.2,100.6,-0.4,0.0,0.0,12552.823894629111,82.08505584010494,2,0.1791494415989505,,,
2025-08-01 02:12:25,11.94729872255262,1.630982005824012,51.50581964127712,68.28990764037451,2,出口浓度,5.5,连微,抽气式东星行测试,,35.066156321153365,56.95607881591153,1.359527845320521,100.2,100.6,-0.4,0.0,0.0,12252.766618187516,76.80398291734402,2,0.23196017082655981,,,
2025-08-01 02:12:51,4.089735708595236,1.6109531412377969,67.80819552643095,77.71808609038997,2,出口浓度,5.5,连微,抽气式东星行测试,,34.99894456451845,57.286933407649,1.3169882922052676,100.2,100.6,-0.4,0.0,0.0,12855.773144918709,93.96867048762402,2,0.060313295123759755,,,
2025-08-01 03:45:17,39.65861445280515,-0.8508274343576558,53.494170346427154,54.79505996807457,2,进口浓度,5.6,连微,抽气式东星行测试,,33.176578614835485,58.2079229984334,1.4242053567777018,100.2,100.6,-0.4,0.0,0.0,12077.58529984498,25.8636703850592,2,0.741363296149408,,,
2025-08-01 03:50:49,4.701588183953025,3.2305284088313284,76.06268704187389,57.24188588843144,2,出口浓度,5.6,连微,抽气式东星行测试,,34.56404875703275,59.2984625992197,1.1936285672000535,100.2,100.6,-0.4,0.0,0.0,12390.618389027914,93.81879819554007,2,0.0618120180445994,,,
2025-08-01 03:51:57,0.0,-0.9044290139738408,50.95524023730662,61.51400570973985,0,进口浓度,5.6,连微,抽气式东星行测试,,35.06845695381576,60.5729233138129,1.1980943197946554,100.2,100.6,-0.4,0.0,0.0,12238.540323078523,99.81930728177288,2,0.0018069271822711115,1.0,251.0,251_252
2025-08-01 03:56:40,0.092072408663944,0.7416179450729385,0.0,60.08634667282922,1,出口浓度,5.6,连微,抽气式东星行测试,,33.348466569797,56.1529109185916,1.1466176064563829,100.2,100.6,-0.4,0.0,0.0,12220.56785195131,99.81930728177288,2,0.0018069271822711115,2.0,252.0,251_252
2025-08-01 03:58:15,0.0,2.3987107207546168,74.46415063146178,55.46873763208441,0,进口浓度,5.6,连微,抽气式东星行测试,,32.668189020276444,57.49408005978913,0.8009087647060736,100.2,100.6,-0.4,0.0,0.0,12327.141466160712,97.53722929111107,2,0.02462770708888931,1.0,253.0,253_254
2025-08-01 04:03:26,0.0,-0.1649018011153824,68.52416163182684,55.86110191128871,0,进口浓度,5.6,连微,抽气式东星行测试,,34.16681061372351,60.63353936796845,1.013778340833201,100.2,100.6,-0.4,0.0,0.0,12213.7799866936,97.53722929111107,2,0.02462770708888931,1.0,253.0,253_254
2025-08-01 04:03:53,0.109140538201322,-0.7467490914909469,0.0,50.691928509462045,1,出口浓度,5.6,连微,抽气式东星行测试,,33.26496088540499,57.33511995730257,0.9625917739870056,100.2,100.6,-0.4,0.0,0.0,12066.016284063173,97.53722929111107,2,0.02462770708888931,2.0,254.0,253_254
2025-08-01 04:08:57,3.412333733353589,0.4254013279653132,0.0,45.33499696986301,1,出口浓度,5.6,连微,抽气式东星行测试,,32.87424342069318,56.80920549188011,0.8568743218549457,100.2,100.6,-0.4,0.0,0.0,12983.102492917138,97.53722929111107,2,0.02462770708888931,2.0,254.0,253_254
2025-08-01 04:11:50,0.0,3.03903320507249,64.26307684101832,62.29455909474496,0,进口浓度,5.6,连微,抽气式东星行测试,,32.68583644187272,60.75420822626701,1.096990829839371,100.2,100.6,-0.4,0.0,0.0,12981.4158948576,97.40749216655595,2,0.025925078334440473,1.0,255.0,255_256
2025-08-01 14:00:00,0.0,3.700183837585852,87.23404493184592,78.17520035458773,0,进口浓度,5.7,连微,抽气式东星行测试,,35.953523457446444,56.395635426992776,1.4182541282093504,100.2,100.6,-0.4,0.0,0.0,12896.77942636651,97.40749216655595,2,0.025925078334440473,1.0,255.0,255_256
2025-08-01 14:02:38,2.7376895100671126,6.794271872576906,0.0,72.82750068025517,1,出口浓度,5.7,连微,抽气式东星行测试,,34.47906491396992,55.35953809935848,0.907847910564802,100.2,100.6,-0.4,0.0,0.0,12296.614730373112,97.40749216655595,2,0.025925078334440473,2.0,256.0,255_256
2025-08-01 14:05:34,1.18988523933666,2.594232462413418,0.0,75.48611501552541,1,出口浓度,5.7,连微,抽气式东星行测试,,34.39230075444434,60.67525898413626,1.478365977210527,100.2,100.6,-0.4,0.0,0.0,12328.689851867162,97.40749216655595,2,0.025925078334440473,2.0,256.0,255_256
2025-08-01 14:05:44,0.0,5.812457457243232,92.7258773366958,77.50924347645838,0,进口浓度,5.7,连微,抽气式东星行测试,,35.91027001782934,58.8882785504778,1.1094927550773046,100.2,100.6,-0.4,0.0,0.0,12023.693332292214,88.41117008365354,2,0.11588829916346452,1.0,257.0,257_258
2025-08-01 14:09:48,10.745844212989718,4.354413804687269,0.0,64.58755252226182,1,出口浓度,5.7,连微,抽气式东星行测试,,34.15724700850469,60.43979234625451,1.3119380035420924,100.2,100.6,-0.4,0.0,0.0,12248.33804966101,88.41117008365354,2,0.11588829916346452,2.0,258.0,257_258
2025-08-01 14:10:25,0.0,5.202734718771554,94.0206038746161,76.11537408609679,0,进口浓度,5.7,连微,抽气式东星行测试,,33.286547964320945,57.65416534080129,1.1699970966406203,100.2,100.6,-0.4,0.0,0.0,12869.866739896255,92.79340574165435,2,0.07206594258345646,1.0,259.0,259_260
2025-08-01 14:11:56,0.0,3.5403437171715595,74.75617855619467,78.64418447324182,0,进口浓度,5.7,连微,抽气式东星行测试,,32.56612804348095,56.225320076595,1.062219259206466,100.2,100.6,-0.4,0.0,0.0,12592.63065121209,92.79340574165435,2,0.07206594258345646,1.0,259.0,259_260
2025-08-01 14:15:08,11.36608067681174,7.957668310454715,0.0,64.49253083351526,1,出口浓度,5.7,连微,抽气式东星行测试,,32.31265805441856,59.34993462862406,0.8898694502397905,100.2,100.6,-0.4,0.0,0.0,12721.673765760184,92.79340574165435,2,0.07206594258345646,2.0,260.0,259_260
2025-08-01 14:17:08,0.7969772352675915,3.8606087520658585,0.0,65.27721502295375,1,出口浓度,5.7,连微,抽气式东星行测试,,33.79308476947921,58.81362263268535,1.2208911893737726,100.2,100.6,-0.4,0.0,0.0,12781.28892541804,92.79340574165435,2,0.07206594258345646,2.0,260.0,259_260
2025-08-01 14:18:25,0.0,4.36345982074949,99.17337292978983,73.9781752616048,0,进口浓度,5.7,连微,抽气式东星行测试,,33.76550428338937,58.03175532561813,1.2711603147284838,100.2,100.6,-0.4,0.0,0.0,12760.324464409638,96.06314582129521,2,0.0393685417870479,1.0,261.0,261_262
2025-08-01 15:52:54,0.0,4.789358918544995,83.04436577476339,78.46156029032856,0,进口浓度,5.8,连微,抽气式东星行测试,,34.24856840390043,57.8850660058233,1.3166525009348669,100.2,100.6,-0.4,0.0,0.0,12714.86337087496,96.06314582129521,2,0.0393685417870479,1.0,261.0,261_262
2025-08-01 15:53:41,2.2662340593549057,8.75850763394045,0.0,63.73738019984609,1,出口浓度,5.8,连微,抽气式东星行测试,,35.44662050904929,59.382211851716576,1.2171068177231392,100.2,100.6,-0.4,0.0,0.0,12404.555260581456,96.06314582129521,2,0.0393685417870479,2.0,262.0,261_262
2025-08-01 15:54:26,4.907412601176674,7.714879918092918,0.0,69.81509016992895,1,出口浓度,5.8,连微,抽气式东星行测试,,33.23124330166127,60.92513237543295,1.475057212156567,100.2,100.6,-0.4,0.0,0.0,12884.999580970609,96.06314582129521,2,0.0393685417870479,2.0,262.0,261_262
2025-08-01 15:59:33,0.0,7.294488020775231,81.86881372162264,77.25292664538125,0,进口浓度,5.8,连微,抽气式东星行测试,,35.051803423055944,60.742581259694326,1.0834146155777584,100.2,100.6,-0.4,0.0,0.0,12751.577405052223,94.40631221284862,2,0.05593687787151379,1.0,263.0,263_264
2025-08-01 15:59:51,4.579485834632118,7.516486801893406,0.0,73.83016730774948,1,出口浓度,5.8,连微,抽气式东星行测试,,33.47272216369079,55.34622770477412,0.8586360575525203,100.2,100.6,-0.4,0.0,0.0,12424.040337917688,94.40631221284862,2,0.05593687787151379,2.0,264.0,263_264
2025-08-01 16:02:37,0.0,7.25184397445425,91.70067194575664,79.24344569490088,0,进口浓度,5.8,连微,抽气式东星行测试,,34.82623582114058,55.16953647274397,1.0812304100392554,100.2,100.6,-0.4,0.0,0.0,12147.884281436582,99.14464595143176,2,0.008553540485682458,1.0,265.0,265_266
2025-08-01 16:04:48,0.0,7.343030672769992,90.873304766084,77.10297671179721,0,进口浓度,5.8,连微,抽气式东星行测试,,32.98965920812336,58.470050779809576,1.0031744649590295,100.2,100.6,-0.4,0.0,0.0,12161.427415999304,99.14464595143176,2,0.008553540485682458,1.0,265.0,265_266
2025-08-01 16:05:25,0.7808269507183876,3.815550849041137,0.0,75.05624286502828,1,出口浓度,5.8,连微,抽气式东星行测试,,33.537390929390995,59.23641863105418,1.4680026361721246,100.2,100.6,-0.4,0.0,0.0,12080.34831671817,99.14464595143176,2,0.008553540485682458,2.0,266.0,265_266
2025-08-01 18:26:55,0.0,4.424445511332518,101.0558451421814,81.13186870075465,0,进口浓度,5.9,连微,抽气式东星行测试,,33.23240137119354,60.92215295888776,1.123434118441228,100.2,100.6,-0.4,0.0,0.0,12001.578577584554,99.89729800065696,2,0.0010270199934305222,1.0,267.0,267_268
2025-08-01 18:27:55,0.1018943210653345,4.220325547117267,0.0,73.42353982344386,1,出口浓度,5.9,连微,抽气式东星行测试,,34.61808476711334,59.3982534154184,1.0556051496144516,100.2,100.6,-0.4,0.0,0.0,12374.651388722656,99.89729800065696,2,0.0010270199934305222,2.0,268.0,267_268
2025-08-01 18:32:22,0.1056784257627435,1.1343312923839786,0.0,80.19988098676868,1,出口浓度,5.9,连微,抽气式东星行测试,,33.80264313718951,59.88622272964895,1.393937457507311,100.2,100.6,-0.4,0.0,0.0,12058.982064946858,99.89729800065696,2,0.0010270199934305222,2.0,268.0,267_268
2025-08-01 18:32:55,0.0,1.7417857135048234,94.22142878920876,86.17489939284077,0,进口浓度,5.9,连微,抽气式东星行测试,,33.63516960861475,58.76102427749208,0.8060098354455661,100.2,100.6,-0.4,0.0,0.0,12868.361991915355,99.89131128278014,2,0.001086887172198597,1.0,269.0,269_270
2025-08-01 18:33:36,0.1024080622972146,1.8011788156750888,0.0,71.06780460585344,1,出口浓度,5.9,连微,抽气式东星行测试,,33.10704881144352,57.05291150642931,0.8425850116167225,100.2,100.6,-0.4,0.0,0.0,12477.897118666726,99.89131128278014,2,0.001086887172198597,2.0,270.0,269_270
2025-08-01 18:35:05,0.0,0.9486039151401132,75.76719027432279,84.67015346863604,0,进口浓度,5.9,连微,抽气式东星行测试,,32.02890663341648,58.49467269133957,0.9796139277080892,100.2,100.6,-0.4,0.0,0.0,12096.841850959274,98.63717840876099,2,0.013628215912390142,1.0,271.0,271_272
2025-08-01 18:37:17,0.0,0.7334258757557799,90.28936371854948,83.18201522246191,0,进口浓度,5.9,连微,抽气式东星行测试,,35.94758736974173,59.5681838214026,1.3533255769104469,100.2,100.6,-0.4,0.0,0.0,12473.23178318822,98.63717840876099,2,0.013628215912390142,1.0,271.0,271_272
2025-08-01 18:40:56,0.7181940486301708,2.619147031506152,0.0,70.95670995906322,1,出口浓度,5.9,连微,抽气式东星行测试,,35.5606087846481,60.99667081155884,1.2155679273435915,100.2,100.6,-0.4,0.0,0.0,12940.991046735724,98.63717840876099,2,0.013628215912390142,2.0,272.0,271_272
2025-08-01 18:41:21,1.544860522852164,0.3858745671751289,0.0,70.72061574548421,1,出口浓度,5.9,连微,抽气式东星行测试,,33.321021014638845,55.60106417550525,0.822358902302734,100.2,100.6,-0.4,0.0,0.0,12698.30826969302,98.63717840876099,2,0.013628215912390142,2.0,272.0,271_272
2025-08-01 18:42:07,0.0,1.2598301567167756,103.1219802420622,83.1712582681213,0,进口浓度,5.9,连微,抽气式东星行测试,,35.47602112682549,56.67680518110373,1.0896257537829883,100.2,100.6,-0.4,0.0,0.0,12815.05175865097,88.10182047867578,2,0.11898179521324222,1.0,273.0,273_274
2025-08-01 18:45:20,0.0,3.177784829902853,83.86950117560326,83.74092755554648,0,进口浓度,5.9,连微,抽气式东星行测试,,33.90079771026713,57.47875955672093,1.3614954352295514,100.2,100.6,-0.4,0.0,0.0,12986.18140547032,88.10182047867578,2,0.11898179521324222,1.0,273.0,273_274
2025-08-01 18:47:40,11.12429107432873,4.918139590177687,0.0,65.29023286917146,1,出口浓度,5.9,连微,抽气式东星行测试,,33.4408224485348,55.27452570064057,1.473387836442686,100.2,100.6,-0.4,0.0,0.0,12325.525199457476,88.10182047867578,2,0.11898179521324222,2.0,274.0,273_274
2025-08-01 18:47:44,0.0,2.3050388109274684,94.98055534978658,83.27808995812472,0,进口浓度,5.9,连微,抽气式东星行测试,,32.3254769250254,57.56749768282852,1.4320635642989537,100.2,100.6,-0.4,0.0,0.0,12930.84450420828,87.41363304839906,2,0.12586366951600936,1.0,275.0,275_276
2025-08-01 18:48:43,11.954601228992573,5.185025304886678,0.0,79.50739219604411,1,出口浓度,5.9,连微,抽气式东星行测试,,34.93711097195323,56.76317783924224,0.8041238316662123,100.2,100.6,-0.4,0.0,0.0,12143.161444886466,87.41363304839906,2,0.12586366951600936,2.0,276.0,275_276
2025-08-01 20:07:23,0.0,6.306746351814775,70.0514093796571,71.35011701006317,0,进口浓度,6.0,连微,抽气式东星行测试,,32.846563284708054,59.519515124449576,1.0110188904437618,100.2,100.6,-0.4,0.0,0.0,12089.431815635187,98.1752931592849,2,0.01824706840715092,1.0,277.0,277_278
2025-08-01 20:10:49,5.645510836855705,7.657791085219393,56.54126452284679,60.28918744400697,2,出口浓度,6.0,连微,抽气式东星行测试,,35.71586943645778,60.41589111313923,0.8992745769434761,100.2,100.6,-0.4,0.0,0.0,12220.376034968906,90.01523774804416,2,0.09984762251955841,,,
2025-08-01 20:11:05,6.357314255270063,8.748265451230692,81.89239763089606,59.69499276194207,2,出口浓度,6.0,连微,抽气式东星行测试,,32.543025729737764,58.20725981743104,1.132668950788618,100.2,100.6,-0.4,0.0,0.0,12090.44175442711,92.23699093055788,2,0.07763009069442119,,,
2025-08-01 20:14:49,51.90079852954486,7.383297730640207,91.87848972056764,76.60447474144212,2,进口浓度,6.0,连微,抽气式东星行测试,,34.402717681666225,58.86391924365874,1.053543131417307,100.2,100.6,-0.4,0.0,0.0,12717.442734114586,43.511480557209794,2,0.5648851944279021,,,
2025-08-01 20:16:35,11.373764466270892,5.653103178031657,87.17043471577193,67.99905824212728,2,出口浓度,6.0,连微,抽气式东星行测试,,34.24759977955365,60.136846070153815,1.4159072190282165,100.2,100.6,-0.4,0.0,0.0,12223.550835692093,86.95226827380613,2,0.13047731726193873,,,
2025-08-01 20:19:33,37.55717454633872,4.0127356172438535,71.44725912586232,76.34691306288002,2,进口浓度,6.0,连微,抽气式东星行测试,,35.74884260261525,59.46770651379262,0.9053376057041936,100.2,100.6,-0.4,0.0,0.0,12367.73702597184,47.433708436348034,2,0.5256629156365197,,,
2025-08-01 20:20:08,52.85105956219196,7.472452385507349,90.21754635247238,74.71026929140427,2,进口浓度,6.0,连微,抽气式东星行测试,,32.006713965857,55.37130961969762,0.8528852423372751,100.2,100.6,-0.4,0.0,0.0,12847.118596644294,41.41820333296662,2,0.5858179666703338,,,
2025-08-01 20:22:55,13.27527030302442,5.281058083542854,79.90509354522794,63.5658044785036,2,出口浓度,6.0,连微,抽气式东星行测试,,34.71720868152157,59.77939181594434,0.8014613303111231,100.2,100.6,-0.4,0.0,0.0,12601.61763869804,83.3862026636508,2,0.16613797336349206,,,
2025-08-01 22:13:11,6.285851649076707,4.230431270256048,85.78109476046501,70.4842050860447,2,进口浓度,6.1,连微,抽气式东星行测试,,32.8628202526279,56.74897062945994,1.4539882397823845,100.2,100.6,-0.4,0.0,0.0,12058.812588312796,92.6722179675728,2,0.07327782032427202,,,
2025-08-01 22:15:34,9.894565639436388,2.342574790590976,97.87648265925432,64.95575812153767,2,出口浓度,6.1,连微,抽气式东星行测试,,35.39227979578549,60.60659744488084,1.0651724517666026,100.2,100.6,-0.4,0.0,0.0,12735.725574587035,89.89076295898047,2,0.10109237041019523,,,
2025-08-01 22:16:02,9.806388752862674,6.5670341701873856,82.88457223286514,65.125824619006,2,出口浓度,6.1,连微,抽气式东星行测试,,33.19640710903375,59.89007297125087,0.9860747154741034,100.2,100.6,-0.4,0.0,0.0,12159.19322513836,88.16861993892962,2,0.11831380061070369,,,
2025-08-01 22:16:51,0.0,3.624293344858173,71.86696369601803,68.90765054636623,0,进口浓度,6.1,连微,抽气式东星行测试,,33.3932286428724,57.34817628820522,0.8157995968966226,100.2,100.6,-0.4,0.0,0.0,12726.75460042834,98.1752931592849,2,0.01824706840715092,1.0,277.0,277_278
2025-08-01 22:19:46,1.2947971308717048,6.96474410792024,0.0,64.70523594260634,1,出口浓度,6.1,连微,抽气式东星行测试,,34.192040127330195,55.58391740013215,1.078622560366704,100.2,100.6,-0.4,0.0,0.0,12791.277465078114,98.1752931592849,2,0.01824706840715092,2.0,278.0,277_278
2025-08-01 22:20:18,0.0,5.672845173471718,64.1265508082983,67.21417444067758,0,进口浓度,6.1,连微,抽气式东星行测试,,34.618535940757226,58.46294445414369,1.4793714720281108,100.2,100.6,-0.4,0.0,0.0,12482.441718064856,98.39173190352767,2,0.016082680964723366,1.0,279.0,279_280
2025-08-01 22:21:55,0.0,2.773608837376055,92.95391904118432,72.21701879599628,0,进口浓度,6.1,连微,抽气式东星行测试,,32.78262027309295,58.90742796700295,0.9121155701985288,100.2,100.6,-0.4,0.0,0.0,12856.141295847909,98.39173190352767,2,0.016082680964723366,1.0,279.0,279_280
2025-08-01 22:25:22,0.0972909195250705,6.13935690393145,0.0,67.22238935963968,1,出口浓度,6.1,连微,抽气式东星行测试,,33.50622317047114,60.896203268786266,1.3361790298371696,100.2,100.6,-0.4,0.0,0.0,12168.222918555031,98.39173190352767,2,0.016082680964723366,2.0,280.0,279_280
2025-08-01 22:27:19,2.4289841628530064,4.269615919691962,0.0,68.60850835636316,1,出口浓度,6.1,连微,抽气式东星行测试,,32.46938738168111,58.09261107370695,1.0798107355933737,100.2,100.6,-0.4,0.0,0.0,12433.821439517493,98.39173190352767,2,0.016082680964723366,2.0,280.0,279_280
2025-08-01 22:27:22,0.0,2.914547471528955,83.12020772945388,65.36145978165153,0,进口浓度,6.1,连微,抽气式东星行测试,,33.58657918836552,56.81613765752245,1.0565921110818088,100.2,100.6,-0.4,0.0,0.0,12172.487003004528,96.27497182096698,2,0.03725028179033023,1.0,281.0,281_282
2025-08-01 22:28:53,0.0,5.03794269567705,83.98340468505828,74.08507396430778,0,进口浓度,6.1,连微,抽气式东星行测试,,34.68294357235786,55.53766689200986,1.3687888762291838,100.2,100.6,-0.4,0.0,0.0,12818.195154147676,96.27497182096698,2,0.03725028179033023,1.0,281.0,281_282
2025-08-01 22:30:03,3.112328325311351,5.220362477116742,0.0,60.60938970817397,1,出口浓度,6.1,连微,抽气式东星行测试,,32.04640967011453,55.69976580512391,1.2432824180462256,100.2,100.6,-0.4,0.0,0.0,12641.409327602329,96.27497182096698,2,0.03725028179033023,2.0,282.0,281_282
2025-08-01 22:32:23,0.0,4.281945421790461,69.06082886957013,74.04692772011754,0,进口浓度,6.1,连微,抽气式东星行测试,,33.917993464282894,59.16235511356708,1.1843421586989125,100.2,100.6,-0.4,0.0,0.0,12592.879006125751,94.23259300697853,2,0.05767406993021477,1.0,283.0,283_284
2025-08-01 22:34:40,2.835056860848357,7.426086537267776,0.0,64.73128896325103,1,出口浓度,6.1,连微,抽气式东星行测试,,33.193453388554545,55.75141862479335,1.368305038283459,100.2,100.6,-0.4,0.0,0.0,12713.768146253233,94.23259300697853,2,0.05767406993021477,2.0,284.0,283_284
2025-08-01 22:34:44,5.1309812864760085,3.858344480194866,0.0,64.69936776560893,1,出口浓度,6.1,连微,抽气式东星行测试,,33.57518617975891,59.90477705909685,1.4606624794677137,100.2,100.6,-0.4,0.0,0.0,12530.087660912895,94.23259300697853,2,0.05767406993021477,2.0,284.0,283_284
2025-08-02 00:01:26,0.0,5.029198326520728,73.89152836013095,82.62929137348819,0,进口浓度,6.3,连微,抽气式东星行测试,,32.35128371603776,56.54056290618107,1.2112629993790205,100.2,100.6,-0.4,0.0,0.0,12084.610327928724,91.48578672714045,2,0.08514213272859544,1.0,285.0,285_286
2025-08-02 00:02:22,0.1044501322026372,4.111451018089163,0.0,79.55187319773547,1,出口浓度,6.3,连微,抽气式东星行测试,,32.68641279408489,60.86261859291323,1.1862883396932848,100.2,100.6,-0.4,0.0,0.0,12248.337084804476,91.48578672714045,2,0.08514213272859544,2.0,286.0,285_286
2025-08-02 00:07:17,12.47811449811145,7.747700564165916,0.0,68.78580379918097,1,出口浓度,6.3,连微,抽气式东星行测试,,34.13640959396721,55.83913027839682,1.431520218534543,100.2,100.6,-0.4,0.0,0.0,12312.936049123602,91.48578672714045,2,0.08514213272859544,2.0,286.0,285_286
2025-08-02 00:08:13,0.0,5.153562742284928,108.0470420350377,81.20878983203974,0,进口浓度,6.3,连微,抽气式东星行测试,,34.7517212360802,58.97570197968617,1.330071001973406,100.2,100.6,-0.4,0.0,0.0,12036.73394909556,99.8361067534686,2,0.0016389324653140126,1.0,287.0,287_288
2025-08-02 00:14:19,0.1770818049723711,7.456494519454415,0.0,67.53486160451236,1,出口浓度,6.3,连微,抽气式东星行测试,,32.53683202273084,58.31242376041591,0.8404529527881122,100.2,100.6,-0.4,0.0,0.0,12277.395718757003,99.8361067534686,2,0.0016389324653140126,2.0,288.0,287_288
2025-08-02 00:16:45,0.0,4.928268650486798,88.12035077980856,78.70963079188246,0,进口浓度,6.3,连微,抽气式东星行测试,,34.59907576154649,55.97991624772814,1.1631962922848378,100.2,100.6,-0.4,0.0,0.0,12944.740483568456,90.11435448100961,2,0.09885645518990382,1.0,289.0,289_290
2025-08-02 00:17:06,0.0,6.489671520889969,93.23629446298293,77.53532587100956,0,进口浓度,6.3,连微,抽气式东星行测试,,32.81505158753866,58.77740921375192,1.0147988170905624,100.2,100.6,-0.4,0.0,0.0,12633.11984164121,90.11435448100961,2,0.09885645518990382,1.0,289.0,289_290
2025-08-02 00:21:59,7.538575007236429,6.606653291603252,0.0,73.10972905569079,1,出口浓度,6.3,连微,抽气式东星行测试,,34.59108444513405,58.06856466553858,0.949678666949996,100.2,100.6,-0.4,0.0,0.0,12821.567804764893,90.11435448100961,2,0.09885645518990382,2.0,290.0,289_290
