创建时间,企业名称,设备名称,出口voc,出口voc前一小时平均值,进口voc,进口voc前一小时平均值,氧气,风管内温度值,风管内湿度值,风管内风速值,出口风压值,进口风压值,风管压差,进口产生量kg,出口排放量kg,处理效率,风量,进口0出口1
2025/7/10 18:18,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.40,53.53,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:18,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.40,53.54,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:18,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.40,53.48,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:17,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.40,53.51,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:17,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.41,53.50,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:17,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.41,53.47,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:17,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.43,53.38,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:17,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.44,53.38,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:17,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.46,53.36,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:16,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.45,53.38,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:16,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.46,53.43,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:16,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.46,53.41,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:16,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.45,53.44,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:16,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.45,53.41,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:16,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.44,53.44,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:15,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.44,53.47,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:15,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.43,53.47,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:15,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.42,53.41,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:15,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.43,53.37,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:15,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.45,53.36,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:14,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.46,53.38,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:14,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.47,53.39,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:14,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.46,53.42,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:14,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.44,53.46,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:14,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.45,53.45,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:14,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.46,53.44,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:13,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.46,53.42,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:13,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.47,53.41,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:13,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.48,53.42,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:13,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.48,53.42,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:13,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.49,53.41,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:13,连微,抽气式东星行测试,0.00,0.00,0.00,0.01,,35.49,53.48,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:12,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.48,53.44,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:12,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.49,53.47,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:12,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.49,53.48,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:12,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.49,53.43,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:12,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.49,53.49,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:12,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.49,53.49,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:11,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.50,53.45,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:11,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.50,53.46,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:11,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.50,53.46,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:11,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.52,53.45,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:11,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.44,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:11,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.52,53.47,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:10,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.56,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:10,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.50,53.51,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:10,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.50,53.57,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:10,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.55,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:10,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.49,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:10,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.54,53.51,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:09,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.52,53.44,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:09,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.44,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:09,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.45,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:09,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.46,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:09,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.52,53.45,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:09,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.47,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:08,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.52,53.53,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:08,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.50,53.47,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:08,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.50,53.47,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:08,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.47,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,1
2025/7/10 18:08,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.36,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:08,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.52,53.41,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:07,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.52,53.38,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:07,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.53,53.38,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:07,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.52,53.39,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:07,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.53,53.39,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:07,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.52,53.43,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:07,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.40,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:06,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.52,53.42,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:06,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.37,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:06,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.41,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:06,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.50,53.41,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:06,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.40,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:06,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.51,53.36,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:05,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.55,53.34,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:05,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.56,53.29,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 18:05,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.57,53.26,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,1
2025/7/10 17:59,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.66,53.22,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:59,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.65,53.14,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:59,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.66,53.18,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:58,连微,抽气式东星行测试,0.00,0.00,1.60,0.02,,35.66,53.23,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.67,53.19,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.65,53.23,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.65,53.21,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.65,53.18,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:58,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.66,53.19,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:57,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.66,53.18,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:57,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.65,53.17,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:57,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.66,53.17,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:57,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.67,53.16,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:57,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.67,53.17,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:57,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.68,53.19,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.67,53.14,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.68,53.16,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.68,53.14,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.69,53.13,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.68,53.12,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:56,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.68,53.11,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.69,53.11,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.02,,35.69,53.12,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.69,53.09,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.69,53.08,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.69,53.07,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:55,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.69,53.08,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.69,53.04,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.69,53.07,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.69,52.98,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.70,52.99,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.69,52.99,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:54,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.71,53.01,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.71,53.06,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.72,53.01,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.72,52.97,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.73,52.93,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.73,52.90,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:53,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.75,52.90,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.76,52.86,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.77,52.83,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.77,52.85,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.78,52.82,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.78,52.82,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:52,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.79,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.78,52.80,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.80,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.83,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.86,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.83,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:51,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.73,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.73,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.72,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.80,52.69,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.80,52.73,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:50,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.73,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.75,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.78,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.79,52.69,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.80,52.70,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.80,52.65,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:49,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.80,52.60,0.00,100.20,100.36,-0.16,0.00,0.00,100.00,0.00,0
2025/7/10 17:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.81,52.58,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.80,52.53,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.81,52.53,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.81,52.54,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.81,52.61,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:48,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.81,52.65,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:47,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.81,52.66,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:47,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.81,52.64,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:47,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.83,52.61,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:47,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.83,52.58,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:47,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.83,52.56,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:47,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.83,52.51,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:46,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.84,52.54,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:46,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.86,52.54,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:46,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.85,52.51,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:46,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.87,52.53,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:46,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.86,52.54,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:46,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.88,52.50,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:45,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.88,52.53,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:45,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.89,52.55,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:45,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.89,52.57,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,0
2025/7/10 17:45,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.89,52.52,0.00,100.20,100.34,-0.14,0.00,0.00,100.00,0.00,0
2025/7/10 17:45,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.88,52.51,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:45,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.89,52.49,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:44,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.89,52.46,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
2025/7/10 17:44,连微,抽气式东星行测试,0.00,0.00,0.00,0.03,,35.90,52.40,0.00,100.20,100.35,-0.15,0.00,0.00,100.00,0.00,0
