时间,炉号,预警/报警类型,预警/报警事件
2025-05-25 15:46:00,2,预警,2#炉氧含量异常（高）
2025-05-25 15:48:00,2,预警,2#炉氧含量异常（高）
2025-05-25 15:50:00,2,预警,2#炉氧含量异常（高）
2025-05-25 15:52:00,2,预警,2#炉氧含量异常（高）
2025-05-25 15:54:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:00:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:02:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:04:00,1,预警,1#炉氧含量异常（高）
2025-05-25 16:04:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:06:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:08:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:08:00,1,预警,1#炉氧含量异常（高）
2025-05-25 16:10:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:10:00,1,预警,1#炉氧含量异常（高）
2025-05-25 16:12:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:12:00,1,预警,1#炉氧含量异常（高）
2025-05-25 16:14:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:16:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:18:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:20:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:22:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:24:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:26:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:28:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:30:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:32:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:32:00,1,预警,1#炉氧含量异常（高）
2025-05-25 16:34:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:36:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:38:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:40:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:40:00,1,预警,1#炉氧含量异常（高）
2025-05-25 16:42:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:44:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:46:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:48:00,1,预警,1#炉氧含量异常（高）
2025-05-25 16:50:00,1,预警,1#炉氧含量异常（高）
2025-05-25 16:50:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:52:00,1,预警,1#炉氧含量异常（高）
2025-05-25 16:54:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:56:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:58:00,2,预警,2#炉氧含量异常（高）
2025-05-25 16:58:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:00:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:02:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:02:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:04:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:04:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:06:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:06:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:08:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:10:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:10:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:12:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:14:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:16:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:18:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:20:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:22:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:22:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:24:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:24:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:26:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:26:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:28:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:28:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:30:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:32:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:32:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:34:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:36:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:38:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:40:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:42:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:42:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:44:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:46:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:46:00,1,预警,1#炉布袋除尘差压异常（低）
2025-05-25 17:46:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:48:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:48:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:50:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:52:00,2,预警,2#炉氧含量异常（高）
2025-05-25 17:58:00,1,预警,1#炉氧含量异常（高）
2025-05-25 17:58:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:02:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:02:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:06:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:08:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:10:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:12:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:14:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:18:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:20:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:22:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:24:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:26:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:28:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:32:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:34:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:36:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:36:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:38:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:42:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:42:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:44:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:44:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:46:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:46:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:48:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:50:00,1,预警,1#炉氧含量异常（高）
2025-05-25 18:50:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:52:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:54:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:56:00,2,预警,2#炉氧含量异常（高）
2025-05-25 18:58:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:00:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:02:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:04:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:04:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:06:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:06:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:08:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:10:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:12:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:12:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:14:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:14:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:16:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:16:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:18:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:20:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:22:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:24:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:26:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:28:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:30:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:32:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:34:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:38:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:40:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:42:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:44:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:44:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:46:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:48:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:50:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:50:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:52:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:54:00,2,预警,2#炉氧含量异常（高）
2025-05-25 19:54:00,1,预警,1#炉氧含量异常（高）
2025-05-25 19:58:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:00:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:02:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:04:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:06:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:08:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:08:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:10:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:10:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:12:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:12:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:14:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:14:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:16:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:16:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:18:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:20:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:22:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:24:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:26:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:28:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:30:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:32:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:34:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:34:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:36:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:38:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:38:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:40:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:42:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:42:00,1,预警,1#炉氧含量异常（高）
2025-05-25 20:44:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:46:00,2,预警,2#炉氧含量异常（高）
2025-05-25 20:56:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:04:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:16:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:18:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:20:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:22:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:24:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:30:00,2,预警,2#炉氧含量异常（高）
2025-05-25 21:30:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:32:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:32:00,2,预警,2#炉氧含量异常（高）
2025-05-25 21:34:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:36:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:38:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:40:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:40:00,2,预警,2#炉氧含量异常（高）
2025-05-25 21:42:00,2,预警,2#炉氧含量异常（高）
2025-05-25 21:42:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:44:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:44:00,2,预警,2#炉氧含量异常（高）
2025-05-25 21:46:00,2,预警,2#炉氧含量异常（高）
2025-05-25 21:46:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:48:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:48:00,2,预警,2#炉氧含量异常（高）
2025-05-25 21:50:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:52:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:54:00,1,预警,1#炉氧含量异常（高）
2025-05-25 21:56:00,1,预警,1#炉氧含量异常（高）
2025-05-25 22:42:00,2,预警,2#炉氧含量异常（高）
2025-05-25 22:58:00,2,预警,2#炉氧含量异常（高）
2025-05-25 22:58:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:00:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:02:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:06:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:10:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:12:00,2,预警,2#炉氧含量异常（高）
2025-05-25 23:14:00,2,预警,2#炉氧含量异常（高）
2025-05-25 23:16:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:16:00,2,预警,2#炉氧含量异常（高）
2025-05-25 23:24:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:30:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:32:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:36:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:38:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:40:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:44:00,2,预警,2#炉氧含量异常（高）
2025-05-25 23:46:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:48:00,1,预警,1#炉氧含量异常（高）
2025-05-25 23:52:00,2,预警,2#炉氧含量异常（高）
2025-05-25 23:54:00,1,预警,1#炉氧含量异常（高）
