时间,炉号,预警/报警类型,预警/报警事件
2025-05-29 05:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:30:00,1,预警,瞬时低炉温焚烧
2025-05-29 05:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:35:00,1,预警,瞬时低炉温焚烧
2025-05-29 05:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:40:00,1,预警,瞬时低炉温焚烧
2025-05-29 05:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:45:00,1,预警,瞬时低炉温焚烧
2025-05-29 05:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:50:00,1,预警,瞬时低炉温焚烧
2025-05-29 05:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:52:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:55:00,1,预警,瞬时低炉温焚烧
2025-05-29 05:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:56:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 05:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 05:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 05:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 05:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 05:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 05:58:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:00:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:05:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:10:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:14:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:15:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:16:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:18:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:20:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:24:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:25:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:26:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:28:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:30:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:32:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:35:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:36:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:36:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:36:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:36:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:36:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:36:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:40:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:40:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:40:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:40:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:40:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:40:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:40:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:42:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:42:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:42:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:42:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:42:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:42:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:44:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:44:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:44:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:44:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:44:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:44:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:45:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:46:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:46:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:46:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:46:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:46:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:46:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:48:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:48:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:48:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:48:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:48:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:48:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:50:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:50:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:50:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:50:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:50:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:50:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:50:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:52:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:52:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:52:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:52:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:52:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:54:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 06:54:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:54:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:54:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:54:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:54:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:55:00,1,预警,瞬时低炉温焚烧
2025-05-29 06:56:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:56:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:56:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:56:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:56:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 06:58:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 06:58:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 06:58:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 06:58:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 06:58:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:00:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:00:00,1,预警,瞬时低炉温焚烧
2025-05-29 07:00:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:00:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:00:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:00:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:00:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:02:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:02:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:02:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:02:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:02:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:02:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:04:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:04:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:04:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:04:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:04:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:04:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:05:00,1,预警,瞬时低炉温焚烧
2025-05-29 07:06:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:06:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:06:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:06:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:06:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:06:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:08:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:08:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:08:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:08:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:08:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:08:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:10:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:10:00,1,预警,瞬时低炉温焚烧
2025-05-29 07:10:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:10:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:10:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:10:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:10:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:12:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:12:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:12:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:12:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:12:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:12:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:14:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:14:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:14:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:14:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:14:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:15:00,1,预警,瞬时低炉温焚烧
2025-05-29 07:16:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:16:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:16:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:16:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:16:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:18:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:18:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:18:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:18:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:18:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:20:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:20:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:20:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:20:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:20:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:20:00,1,预警,瞬时低炉温焚烧
2025-05-29 07:20:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:22:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:22:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:22:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:22:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:22:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:22:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:24:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:24:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:24:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:24:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:24:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:25:00,1,预警,瞬时低炉温焚烧
2025-05-29 07:26:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:26:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:26:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:26:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:26:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:28:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:28:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:28:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:28:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:28:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:30:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:30:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:30:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:30:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:30:00,1,预警,瞬时低炉温焚烧
2025-05-29 07:30:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:30:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:32:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:32:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:32:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:32:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:32:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:34:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:34:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:34:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:34:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:34:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:34:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:35:00,1,预警,瞬时低炉温焚烧
2025-05-29 07:36:01,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:36:01,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:36:01,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:36:01,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:36:01,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:36:01,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:38:00,2,预警,布袋除尘器压力损失偏低
2025-05-29 07:38:00,1,预警,焚烧炉出口氧含量偏高
2025-05-29 07:38:00,2,预警,焚烧炉出口氧含量偏高
2025-05-29 07:38:00,3,预警,布袋除尘器压力损失偏高
2025-05-29 07:38:00,3,预警,焚烧炉出口氧含量偏高
2025-05-29 07:38:00,1,预警,布袋除尘器压力损失偏低
2025-05-29 07:40:00,3,预警,布袋除尘器压力损失偏高
